,time,open,high,low,close,VWAP,Volume,Volume MA,Histogram,MACD,Signal,RSI,Bollinger Bands %B
0,1583712000,51.03,51.27,51.03,51.26,51.18666666666668,12.25756142,,,,,,
1,1583712060,51.32,51.6,51.32,51.6,51.35068659260613,12.88936634,,,,,,
2,1583712120,51.66,51.91,51.66,51.85,51.60318896287428,31.20567387,,,,,,
3,1583712240,51.69,51.69,51.68,51.68,51.644090513127296,58.73453425,,,,,,
4,1583712300,51.87,51.94,51.87,51.94,51.657850732686036,6.11872783,,,,,,
5,1583712360,51.94,52.27,51.94,52.27,51.709882819489934,14.0110049,,,,,,
6,1583712420,52.26,52.27,51.93,52.1,51.975333429861834,287.91519864,,,,,,
7,1583712540,51.88,51.88,51.88,51.88,51.972069570503386,15.0,,,,,,
8,1583712600,51.65,51.65,51.65,51.65,51.971519138616905,0.75007,,,,,,
9,1583712780,51.59,51.59,51.59,51.59,51.945814760989286,31.70523943,,,,,,
10,1583712840,51.69,51.73,51.69,51.73,51.83904217658283,410.58730159,,,,,,
11,1583712960,51.6,51.6,51.6,51.6,51.834441501048325,17.29215504,,,,,,
12,1583713020,51.34,51.34,51.34,51.34,51.826843375430116,14.0223,,,,,,
13,1583713080,51.4,51.4,51.35,51.35,51.82486603956415,3.9378,,,,,,
14,1583713140,51.37,51.37,51.37,51.37,51.78418952127372,90.0,,,,,52.12355212355211,
15,1583713200,51.19,51.19,51.1,51.14,51.78294041624825,1.96547689,,,,,47.57386825698025,
16,1583713260,51.42,51.49,51.42,51.49,51.77217761544261,35.52450964,,,,,54.13466625316972,
17,1583713380,51.36,51.49,51.36,51.49,51.75328449578338,64.3238762,,,,,54.134666253169726,
18,1583713440,51.59,51.69,51.59,51.69,51.7415390823491,153.3683969,,,,,57.647213381692715,
19,1583713500,51.74,51.75,51.74,51.75,51.7415592725741,4.9873131,63.329825301999996,,,,58.66982514141085,0.6012246941653462
20,1583713560,51.67,51.67,51.6,51.6,51.73633172471593,58.59547,65.64672073099999,,,,55.088727014866855,0.4469688313940674
21,1583713740,51.57,51.57,51.57,51.57,51.734347439361564,16.0,65.802252414,,,,54.373890847581386,0.4198590022669252
