,time,open,high,low,close,VWAP,Volume,Volume MA,Histogram,MACD,Signal,RSI,Bollinger Bands %B
0,1581897540,87.85,87.85,87.85,87.85,87.84999999999998,6.02525397,,,,,,
1,1581897900,88.63,88.63,88.63,88.63,87.88699456197487,0.3,,,,,,
2,1581897960,88.73,88.73,88.73,88.73,88.04614360119284,1.4720313999999999,,,,,,
3,1581898020,89.07,89.07,89.07,89.07,88.13333180466499,0.72579736,,,,,,
4,1581898200,88.8,88.8,88.8,88.8,88.55783031068925,14.94008559,,,,,,
5,1581898440,88.5,88.5,88.5,88.5,88.5510482255528,3.11723284,,,,,,
6,1581899160,88.74,88.74,88.74,88.74,88.55670490907526,0.82029975,,,,,,
7,1581899460,88.64,88.8,88.64,88.8,88.70581064886677,100.0,,,,,,
8,1581899520,88.53,88.53,88.53,88.53,88.70567275891979,0.1,,,,,,
9,1581899580,88.35,88.35,88.23,88.23,88.70424160861981,0.42021000000000003,,,,,,
10,1581899640,88.2,88.27,88.2,88.27,88.69935431100903,1.38105727,,,,,,
11,1581899760,87.92,87.92,87.9,87.9,88.51207057110601,40.0,,,,,,
12,1581899940,87.55,87.55,87.55,87.55,88.47914211350472,6.0,,,,,,
13,1581900060,87.19,87.19,86.86,86.86,88.42467319357988,6.56402339,,,,,,
14,1581900180,86.5,86.5,86.48,86.48,88.30170273889091,12.32159736,,,,,34.74387527839643,
15,1581900540,87.2,87.2,87.2,87.2,88.22904201964128,13.711597400000002,,,,,44.353542731921145,
16,1581900600,87.62,87.79,87.62,87.79,88.21321586528478,6.8563542,,,,,50.75336403146736,
17,1581900660,87.35,87.35,87.35,87.35,88.19311510637544,5.12,,,,,46.461835191224964,
18,1581900720,87.38,87.39,87.38,87.39,88.06301127112837,42.295970000000004,,,,,46.901399352522404,
19,1581900780,87.21,87.21,87.21,87.21,88.06126223285781,0.53866833,13.135508943,,,,45.106678768220405,0.22957258458242685
20,1581900840,87.36,87.36,87.36,87.36,88.05596389309711,2.0,12.9342462445,,,,46.92918993261012,0.29336294991598993
21,1581900900,87.35,87.35,87.35,87.35,88.05565099476587,0.11737725,12.925115107,,,,46.81759275951313,0.3104958023876574
22,1581901380,87.0,87.0,87.0,87.0,88.05169164093168,0.99700897,12.901363985500002,,,,42.966427879031755,0.22048113673481365
23,1581901440,86.65,87.14,86.65,87.1,87.91384916013462,38.54950804,14.7925495195,,,,44.37433778988357,0.27479407187708205
24,1581901740,87.08,87.08,86.97,86.97,87.91171909005976,0.7163541999999999,14.08136295,,,,42.89199523075185,0.2504901717904505
25,1581901800,87.12,87.12,87.12,87.12,87.90784558805426,1.5,14.000501307999999,,-0.5054982718516641,,45.16805133588925,0.3274178010784048
26,1581901980,87.2,87.2,87.2,87.2,87.90761478672334,0.1,13.964486320499999,,-0.4755311916763674,,46.39513339680696,0.37815859537794
27,1581902040,87.13,87.13,87.13,87.13,87.90458404051864,1.2,9.0244863205,,-0.4522175967620825,,45.436964708011004,0.36517305927670896
28,1581902520,86.85,86.85,86.85,86.85,87.8631233359926,12.6,9.6494863205,,-0.4511346651709971,,41.724947187505435,0.2356852067602998
29,1581902760,86.87,86.87,86.87,86.87,87.85087830445373,4.00091976,9.8285218085,,-0.4435496371133354,,42.08887842095259,0.2620755265378265
30,1581904200,86.63,86.67,86.63,86.67,87.7440557782366,31.877259999999996,11.353331945,,-0.4485066705483547,,39.43659032606833,0.13377712005148534
31,1581904440,86.81,86.82,86.81,86.82,87.67204766775019,30.0,10.853331945,,-0.4353133871080104,,42.3698405402088,0.25760550407107186
32,1581904560,87.21,87.21,87.21,87.21,87.66966823924167,2.0,10.653331945,,-0.3889048215965261,,49.251874759908034,0.5989193994878199
33,1581904680,87.54,87.54,87.53,87.53,87.66378174569726,17.52516,11.2013887755,0.11332997792170828,-0.32258580506649537,-0.4359157829882037,54.09571981878927,0.8375605553561635
34,1581904860,86.89,86.89,86.89,86.89,87.65267682028706,5.91,10.8808089075,0.09432910545082224,-0.3180044011746759,-0.4123335066254981,44.87104434614869,0.2522434120334292
35,1581905220,87.17,87.17,87.17,87.17,87.65209147901827,0.5,10.2202290375,0.09910295085626104,-0.2884548180551718,-0.3875577689114328,48.970902406245024,0.5199880017352253
36,1581906540,86.79,86.79,86.79,86.79,87.6500056246233,1.0,9.9274113275,0.07618254217806952,-0.29232959118884594,-0.36851213336691546,44.169961849111004,0.16249638125719085
37,1581906960,86.42,86.42,86.42,86.42,87.64261297983649,2.49908024,9.796365339500001,0.037569978478628314,-0.3215496602686301,-0.3591196387472584,40.052576703323396,-0.09710744961264156
38,1581907200,85.9,85.9,85.6,85.6,87.37705981561186,65.84008559,10.973571119,-0.037657567885731436,-0.40619159860442267,-0.3685340307186912,32.76337574674949,-0.3468328310993693
39,1581907620,85.67,85.67,85.67,85.67,87.31464191561314,18.27944438,11.860609921500002,-0.07500757373405864,-0.4622934978862645,-0.38728592415220586,33.869791186812655,-0.1250805363206508
40,1581907680,85.81,85.93,85.81,85.93,87.31407219828782,0.2,11.7706099215,-0.07436240841393832,-0.4802389346696288,-0.4058765262556904,37.95380737751693,0.07115603905733144
41,1581907740,86.0,86.0,86.0,86.0,87.31380950068413,0.1,11.769741059000001,-0.06189229568100696,-0.4832418958569491,-0.4213496001759421,39.04525884195293,0.14717079837846944
